method,model_name,task_name,seed,train_subset_size,primary_metric_name,primary_metric,trainable_parameters,trainable_percentage,epoch,eval_accuracy,eval_loss,eval_matthews_correlation,eval_primary_metric,eval_runtime,eval_samples_per_second,eval_steps_per_second,eval_correct,eval_total,eval_f1
full_ft,roberta-base,rte,456,500,accuracy,0.5848375451263538,124647170,100.0,3.0,0.5848375451263538,0.6722751259803772,,0.5848375451263538,0.7855,352.655,22.916,,,
full_ft,roberta-base,rte,456,1000,accuracy,0.6787003610108303,124647170,100.0,3.0,0.6787003610108303,0.7517625093460083,,0.6787003610108303,0.8257,335.481,21.8,,,
full_ft,roberta-base,rte,456,2000,accuracy,0.7472924187725631,124647170,100.0,3.0,0.7472924187725631,0.7601202726364136,,0.7472924187725631,0.8405,329.552,21.415,,,
full_ft,roberta-base,rte,456,5000,accuracy,0.7184115523465704,124647170,100.0,3.0,0.7184115523465704,0.7292307615280151,,0.7184115523465704,0.8209,337.436,21.927,,,
full_ft,roberta-base,rte,789,50,accuracy,0.4729241877256318,124647170,100.0,3.0,0.4729241877256318,0.7127231359481812,,0.4729241877256318,3.0066,92.132,5.987,,,
full_ft,roberta-base,rte,789,100,accuracy,0.4729241877256318,124647170,100.0,3.0,0.4729241877256318,0.705157458782196,,0.4729241877256318,0.8563,323.471,21.02,,,
full_ft,roberta-base,rte,789,200,accuracy,0.4729241877256318,124647170,100.0,3.0,0.4729241877256318,0.6944399476051331,,0.4729241877256318,0.6279,441.158,28.667,,,
full_ft,roberta-base,rte,789,500,accuracy,0.5523465703971119,124647170,100.0,3.0,0.5523465703971119,0.6868552565574646,,0.5523465703971119,0.7073,391.619,25.448,,,
full_ft,roberta-base,rte,789,1000,accuracy,0.631768953068592,124647170,100.0,3.0,0.631768953068592,0.6633073687553406,,0.631768953068592,0.7494,369.63,24.019,,,
full_ft,roberta-base,rte,789,2000,accuracy,0.631768953068592,124647170,100.0,3.0,0.631768953068592,0.647887110710144,,0.631768953068592,1.0379,266.876,17.342,,,
full_ft,roberta-base,rte,789,5000,accuracy,0.7111913357400722,124647170,100.0,3.0,0.7111913357400722,0.5983558297157288,,0.7111913357400722,0.7954,348.26,22.631,,,
lora,roberta-base,rte,1024,50,accuracy,0.5270758122743683,887042,0.7066137476531099,10.0,0.5270758122743683,0.7029927968978882,,0.5270758122743683,1.3719,201.912,13.121,,,
lora,roberta-base,rte,1024,100,accuracy,0.5379061371841155,887042,0.7066137476531099,10.0,0.5379061371841155,0.6889287233352661,,0.5379061371841155,1.4147,195.808,12.724,,,
lora,roberta-base,rte,1024,200,accuracy,0.5487364620938628,887042,0.7066137476531099,10.0,0.5487364620938628,0.7082810401916504,,0.5487364620938628,1.4249,194.404,12.633,,,
lora,roberta-base,rte,1024,500,accuracy,0.5848375451263538,887042,0.7066137476531099,10.0,0.5848375451263538,0.9403447508811951,,0.5848375451263538,1.471,188.309,12.237,,,
lora,roberta-base,rte,1024,1000,accuracy,0.6714801444043321,887042,0.7066137476531099,10.0,0.6714801444043321,0.8124141097068787,,0.6714801444043321,1.0624,260.728,16.943,,,
lora,roberta-base,rte,1024,2000,accuracy,0.7148014440433214,887042,0.7066137476531099,10.0,0.7148014440433214,0.7739559412002563,,0.7148014440433214,1.0017,276.538,17.97,,,
lora,roberta-base,rte,1024,5000,accuracy,0.7256317689530686,887042,0.7066137476531099,10.0,0.7256317689530686,0.8084155917167664,,0.7256317689530686,0.6358,435.655,28.31,,,
lora,roberta-base,rte,123,50,accuracy,0.5487364620938628,887042,0.7066137476531099,10.0,0.5487364620938628,0.6919967532157898,,0.5487364620938628,1.0987,252.112,16.383,,,
lora,roberta-base,rte,123,100,accuracy,0.4981949458483754,887042,0.7066137476531099,10.0,0.4981949458483754,0.7346248626708984,,0.4981949458483754,1.3218,209.564,13.618,,,
lora,roberta-base,rte,123,200,accuracy,0.5523465703971119,887042,0.7066137476531099,10.0,0.5523465703971119,0.6927926540374756,,0.5523465703971119,1.2488,221.816,14.414,,,
lora,roberta-base,rte,123,500,accuracy,0.6137184115523465,887042,0.7066137476531099,10.0,0.6137184115523465,0.925834596157074,,0.6137184115523465,1.4182,195.323,12.692,,,
lora,roberta-base,rte,123,1000,accuracy,0.6787003610108303,887042,0.7066137476531099,10.0,0.6787003610108303,0.8605787754058838,,0.6787003610108303,1.2125,228.46,14.846,,,
lora,roberta-base,rte,123,2000,accuracy,0.7148014440433214,887042,0.7066137476531099,10.0,0.7148014440433214,0.7768252491950989,,0.7148014440433214,1.0916,253.756,16.49,,,
lora,roberta-base,rte,123,5000,accuracy,0.7725631768953068,887042,0.7066137476531099,10.0,0.7725631768953068,0.6818680167198181,,0.7725631768953068,0.4492,616.681,40.073,,,
lora,roberta-base,rte,42,50,accuracy,0.5270758122743683,887042,0.7066137476531099,10.0,0.5270758122743683,0.6905565857887268,,0.5270758122743683,1.1487,241.145,15.67,,,
lora,roberta-base,rte,42,100,accuracy,0.5090252707581228,887042,0.7066137476531099,10.0,0.5090252707581228,0.688501238822937,,0.5090252707581228,1.4137,195.939,12.732,,,
lora,roberta-base,rte,42,200,accuracy,0.5018050541516246,887042,0.7066137476531099,10.0,0.5018050541516246,0.8253107666969299,,0.5018050541516246,1.4418,192.121,12.484,,,
lora,roberta-base,rte,42,500,accuracy,0.6498194945848376,887042,0.7066137476531099,10.0,0.6498194945848376,0.9069041013717651,,0.6498194945848376,1.3778,201.048,13.065,,,
lora,roberta-base,rte,42,1000,accuracy,0.7111913357400722,887042,0.7066137476531099,10.0,0.7111913357400722,0.8064147233963013,,0.7111913357400722,1.0033,276.08,17.94,,,
lora,roberta-base,rte,42,2000,accuracy,0.7328519855595668,887042,0.7066137476531099,10.0,0.7328519855595668,0.7918671369552612,,0.7328519855595668,0.9871,280.624,18.235,,,
